source,target,company,similarity
d'arrigo daniel,murren james,MGM,3.49835
d'arrigo daniel,sanders corey ian,MGM,2.05263
d'arrigo daniel,selwood robert,MGM,3.24847
hornbuckle william,james phyllis,MGM,2.09131
hornbuckle william,mcmanus john,MGM,3.09835
hornbuckle william,murren james,MGM,2.49374
hornbuckle william,sanders corey ian,MGM,3.04266
hornbuckle william,selwood robert,MGM,2.50348
james phyllis,mcmanus john,MGM,2.21677
james phyllis,murren james,MGM,3.51652
james phyllis,selwood robert,MGM,3.26534
mcmanus john,murren james,MGM,2.56822
mcmanus john,sanders corey ian,MGM,3.13244
mcmanus john,selwood robert,MGM,2.57413
murren james,sanders corey ian,MGM,2.35406
murren james,selwood robert,MGM,4.04799
sanders corey ian,selwood robert,MGM,2.36854
treace james t,treace john t.,TMCI,3.90674
cogan andrew b,pollner michael a,KNL,2.06954
livesay jill a,norona michael a,AAP,2.06122
livesay jill a,wade jimmie l,AAP,2.06122
norona michael a,wade jimmie l,AAP,2.06122
allanson joe,martinez maria,CRM,2.47009
allanson joe,norton burke f,CRM,2.27139
benioff marc,harris parker,CRM,2.2253
martinez maria,norton burke f,CRM,2.5739
gasper trevor q.,martin robert w,THO,2.29519
gasper trevor q.,woelfer w. todd,THO,2.61771
gasper trevor q.,zuhl colleen a,THO,2.69715
julian kenneth d,martin robert w,THO,2.84329
julian kenneth d,woelfer w. todd,THO,2.96999
julian kenneth d,zuhl colleen a,THO,2.96999
martin robert w,woelfer w. todd,THO,3.65055
martin robert w,zuhl colleen a,THO,3.70167
woelfer w. todd,zuhl colleen a,THO,4.19106
daly stephen g,hwang donghyun thomas,MTSI,2.30853
daly stephen g,kober john,MTSI,2.46098
daly stephen g,roth ambra r.,MTSI,3.06845
hwang donghyun thomas,roth ambra r.,MTSI,2.20616
kober john,roth ambra r.,MTSI,2.27667
ocampo john l,ocampo susan,MTSI,7.6287
estate of david mclellan hall,gallup patricia,CNXN,2.23474
ferraro francis s,healey david b,CWT,2.23163
ferraro francis s,kropelnicki martin a,CWT,2.29206
ferraro francis s,mcghee lynne p,CWT,2.67796
ferraro francis s,rossi michael j,CWT,5.35592
ferraro francis s,smegal thomas f iii,CWT,2.7703
ferraro francis s,treloar timothy d,CWT,2.35347
healey david b,kropelnicki martin a,CWT,2.88095
healey david b,luu michael b,CWT,2.48996
healey david b,mcghee lynne p,CWT,3.11481
healey david b,rossi michael j,CWT,2.23163
healey david b,smegal thomas f iii,CWT,3.15904
healey david b,townsley paul g.,CWT,2.6405
healey david b,webb ronald d,CWT,2.04384
kropelnicki martin a,luu michael b,CWT,2.49539
kropelnicki martin a,mcghee lynne p,CWT,2.8981
kropelnicki martin a,rossi michael j,CWT,2.29206
kropelnicki martin a,smegal thomas f iii,CWT,2.92758
kropelnicki martin a,townsley paul g.,CWT,2.43554
kropelnicki martin a,webb ronald d,CWT,2.04386
luu michael b,mcghee lynne p,CWT,2.47742
luu michael b,smegal thomas f iii,CWT,2.56285
luu michael b,townsley paul g.,CWT,2.27883
luu michael b,webb ronald d,CWT,2.1363
mcghee lynne p,rossi michael j,CWT,2.67796
mcghee lynne p,smegal thomas f iii,CWT,3.62301
mcghee lynne p,townsley paul g.,CWT,3.00683
mcghee lynne p,treloar timothy d,CWT,2.29932
rossi michael j,smegal thomas f iii,CWT,2.7703
rossi michael j,treloar timothy d,CWT,2.35347
smegal thomas f iii,townsley paul g.,CWT,3.11051
smegal thomas f iii,treloar timothy d,CWT,2.37861
smegal thomas f iii,webb ronald d,CWT,2.02885
butts lampkin,cockrell d michael,SAFM,2.21581
enright patrick g,tammenoms bakker juliet,CORT,12.6078
eames edward julian,reinland andrew,FFIV,2.33601
fountain thomas dean,sprague kara lynn,FFIV,2.76469
fountain thomas dean,whalen chad michael,FFIV,2.16645
pelzer francis j.,sprague kara lynn,FFIV,2.38163
rivelo manuel felix,triebes karl d,FFIV,3.17551
sprague kara lynn,whalen chad michael,FFIV,2.23883
coburn gordon,schwartz steven,CTSH,2.01739
dsouza  francisco,mehta rajeev,CTSH,2.26993
dsouza  francisco,ramakrishnan chandrasekaran,CTSH,2.12258
frank malcolm,mcloughlin karen,CTSH,2.80523
frank malcolm,mehta rajeev,CTSH,2.00822
lennox james patrick,shaheen allen,CTSH,2.27883
mehta rajeev,ramakrishnan chandrasekaran,CTSH,2.7169
sutton joseph w.,wisneski francis v jr,AMRC,3.74668
goodwin paul r,tuchman martin,FTAI,2.35102
blankenship mark h,melancon paul d,JACK,2.06781
melancon paul d,rebel jerry p,JACK,2.35847
melancon paul d,rudolph phillip h,JACK,2.05539
brown roger h,mason linda a,BFAM,2.77191
bryant john f.,harbert raymond j,QUMU,4.7289
bryant john f.,lucas kenan,QUMU,4.25601
harbert raymond j,lucas kenan,QUMU,4.25601
doshi dipal,dowden nathan j,TRDA,2.7551
dowden nathan j,kreher nerissa,TRDA,2.5
barris peter j,baskett forest,AVEO,5.44427
barris peter j,florence anthony a. jr.,AVEO,5.44427
barris peter j,makhzoumi mohamad,AVEO,5.44427
barris peter j,makower joshua,AVEO,5.89796
barris peter j,mott david m,AVEO,5.89796
barris peter j,sandell scott d,AVEO,5.44427
barris peter j,sonsini peter w.,AVEO,5.44427
baskett forest,florence anthony a. jr.,AVEO,5.35054
baskett forest,makhzoumi mohamad,AVEO,5.35054
baskett forest,makower joshua,AVEO,5.44427
baskett forest,mott david m,AVEO,5.44427
baskett forest,sandell scott d,AVEO,5.35054
baskett forest,sonsini peter w.,AVEO,5.35054
florence anthony a. jr.,makhzoumi mohamad,AVEO,5.35054
florence anthony a. jr.,makower joshua,AVEO,5.44427
florence anthony a. jr.,mott david m,AVEO,5.44427
florence anthony a. jr.,sandell scott d,AVEO,5.35054
florence anthony a. jr.,sonsini peter w.,AVEO,5.35054
makhzoumi mohamad,makower joshua,AVEO,5.44427
makhzoumi mohamad,mott david m,AVEO,5.44427
makhzoumi mohamad,sandell scott d,AVEO,5.35054
makhzoumi mohamad,sonsini peter w.,AVEO,5.35054
makower joshua,mott david m,AVEO,5.89796
makower joshua,sandell scott d,AVEO,5.44427
makower joshua,sonsini peter w.,AVEO,5.44427
mott david m,sandell scott d,AVEO,5.44427
mott david m,sonsini peter w.,AVEO,5.44427
sandell scott d,sonsini peter w.,AVEO,5.35054
kolchinsky peter,shah rajeev m.,PCVX,5.62367
hibbert paul,langley latanya,EPC,2.51565
hibbert paul,little rod r,EPC,4.643
hibbert paul,o'toole eric f,EPC,3.59269
hibbert paul,powell nicholas fj,EPC,2.85884
hibbert paul,sullivan daniel,EPC,5.06509
hill john n,little rod r,EPC,2.14328
hill john n,powell nicholas fj,EPC,2.54478
langley latanya,little rod r,EPC,2.51565
langley latanya,o'toole eric f,EPC,2.8699
langley latanya,sullivan daniel,EPC,2.74434
little rod r,o'toole eric f,EPC,3.59269
little rod r,powell nicholas fj,EPC,2.85884
little rod r,sullivan daniel,EPC,5.06509
o'toole eric f,sullivan daniel,EPC,3.91929
powell nicholas fj,sullivan daniel,EPC,3.11874
robertson wilbur a,vernooy david s,EPC,2
martin michael robert,solomons neil,AUPH,3.46449
bylinsky gregory,gramm jefferson,JYNT,6.71762
pessin brian l.,pessin norman h,DUOT,2.41287
pessin brian l.,pessin sandra f,DUOT,2.41287
pessin norman h,pessin sandra f,DUOT,2.41287
betz william,jensen christopher l,NXPI,3.07614
betz william,micallef andrew,NXPI,2.13311
betz william,ronald martino,NXPI,2.89223
betz william,sievers kurt,NXPI,2.66933
betz william,wuamett jennifer,NXPI,2.76948
jensen christopher l,ronald martino,NXPI,2.64679
jensen christopher l,sievers kurt,NXPI,3.00494
jensen christopher l,wuamett jennifer,NXPI,2.9211
micallef andrew,ronald martino,NXPI,2.27272
ronald martino,sievers kurt,NXPI,2.30964
ronald martino,wuamett jennifer,NXPI,2.2039
sievers kurt,wuamett jennifer,NXPI,3.19337
curfman matthew j.,richmond brothers 401(k) profit sharing plan,RMTI,2.59904
curfman matthew j.,richmond david s.,RMTI,2.59904
richmond brothers 401(k) profit sharing plan,richmond david s.,RMTI,2.59904
aunan greg d,lucia william c,HMSY,4.71442
aunan greg d,neuman semone,HMSY,5.71446
aunan greg d,nustad cynthia,HMSY,8.13815
aunan greg d,sherman jeffrey scott,HMSY,5.52551
aunan greg d,south teresa,HMSY,5.22993
aunan greg d,williams douglas m.,HMSY,6.05137
lucia william c,neuman semone,HMSY,4.48083
lucia william c,nustad cynthia,HMSY,5.98097
lucia william c,sherman jeffrey scott,HMSY,4.64828
lucia william c,south teresa,HMSY,4.54101
lucia william c,williams douglas m.,HMSY,5.52957
neuman semone,nustad cynthia,HMSY,8.20683
neuman semone,sherman jeffrey scott,HMSY,5.02842
neuman semone,south teresa,HMSY,5.20418
neuman semone,williams douglas m.,HMSY,6.10825
nustad cynthia,sherman jeffrey scott,HMSY,6.88275
nustad cynthia,south teresa,HMSY,5.82389
nustad cynthia,williams douglas m.,HMSY,6.48056
sherman jeffrey scott,south teresa,HMSY,5.38349
sherman jeffrey scott,williams douglas m.,HMSY,6.44835
south teresa,williams douglas m.,HMSY,7.19246
conlin matthew,schulke ryan,FLNT,6.80838
anderson erik s,mitchell essex d,HOLX,2.9265
anderson erik s,schneiders jennifer m,HOLX,2.92928
anderson erik s,verstreken jan,HOLX,2.14084
griffin john m.,hellmann elisabeth a,HOLX,2.2351
griffin john m.,verstreken jan,HOLX,2.25777
hellmann elisabeth a,verstreken jan,HOLX,2.37239
mitchell essex d,schneiders jennifer m,HOLX,2.17818
mitchell essex d,verstreken jan,HOLX,2.02651
cerminara kyle,johnson lewis m,PIH,9.18136
cerminara kyle,moglia joseph h,PIH,9.35768
johnson lewis m,moglia joseph h,PIH,9.35768
fowler john c,quadracci j joel,QUAD,7.60356
hald borge,pressman amy e,MDLA,2.01269
cole loren d,cosgrove peter k,CHMG,3.76016
cole loren d,fariello daniel d,CHMG,4.56219
cole loren d,hazelton kimberly a,CHMG,4.35155
cole loren d,kenefick jeffrey p.,CHMG,3.73143
cole loren d,wirth thomas w,CHMG,3.55212
cosgrove peter k,fariello daniel d,CHMG,3.60615
cosgrove peter k,hazelton kimberly a,CHMG,3.84875
cosgrove peter k,kenefick jeffrey p.,CHMG,4.82647
cosgrove peter k,wirth thomas w,CHMG,3.03361
difabio louis c,krebs karl francis,CHMG,2.40909
difabio louis c,makowski karen r,CHMG,2.41852
fariello daniel d,hazelton kimberly a,CHMG,5.01424
fariello daniel d,kenefick jeffrey p.,CHMG,3.48254
fariello daniel d,wirth thomas w,CHMG,5.0492
hazelton kimberly a,kenefick jeffrey p.,CHMG,4.17209
hazelton kimberly a,wirth thomas w,CHMG,3.95666
kenefick jeffrey p.,stempin john j,CHMG,2.1482
kenefick jeffrey p.,wirth thomas w,CHMG,2.9532
krebs karl francis,makowski karen r,CHMG,2.17429
johnston james michael,klein brian katz,RFP,12.1787
laberge pierre,piche andre l.,RFP,2.37513
laflamme yves,longworth jo-ann,RFP,2.88135
laflamme yves,piche andre l.,RFP,2.22086
laflamme yves,travaglini silvana,RFP,2.68918
laflamme yves,tremblay richard joseph,RFP,2.51814
laflamme yves,vachon jacques p,RFP,3.0581
longworth jo-ann,piche andre l.,RFP,2.376
longworth jo-ann,travaglini silvana,RFP,2.85002
longworth jo-ann,vachon jacques p,RFP,2.39103
piche andre l.,travaglini silvana,RFP,2.84018
travaglini silvana,vachon jacques p,RFP,2.01132
tremblay richard joseph,vachon jacques p,RFP,2.32372
higbee john w,lombardi john a,REXX,2.49341
higbee john w,mattson eric l,REXX,3.06881
higbee john w,shaner lance t,REXX,2.84961
higbee john w,zak john j,REXX,2.84961
lombardi john a,mattson eric l,REXX,2.50757
lombardi john a,shaner lance t,REXX,2.60257
lombardi john a,zak john j,REXX,2.30325
mattson eric l,shaner lance t,REXX,2.87906
mattson eric l,zak john j,REXX,2.87906
shaner lance t,zak john j,REXX,2.6576
geygan james,geygan jeffrey richart,RMCF,8.29152
geygan james,geygan kathleen,RMCF,13.2216
geygan james,rice shawn g,RMCF,6.6117
geygan james,wilke stacy,RMCF,13.2216
geygan jeffrey richart,geygan kathleen,RMCF,8.29152
geygan jeffrey richart,rice shawn g,RMCF,4.16704
geygan jeffrey richart,wilke stacy,RMCF,8.29152
geygan kathleen,rice shawn g,RMCF,6.6117
geygan kathleen,wilke stacy,RMCF,13.2216
rice shawn g,wilke stacy,RMCF,6.6117
an-heid ling,bartel ulrich,HI,3.13843
an-heid ling,jones michael m.,HI,4.16361
an-heid ling,whitted j michael,HI,2.66574
bartel ulrich,farrell nicholas r,HI,3.21126
bartel ulrich,jones michael m.,HI,2.10525
bartel ulrich,ryan kimberly k,HI,2.6525
bartel ulrich,soni bhavik n.,HI,4.85799
bartel ulrich,vanhimbergen robert m,HI,2.14487
bartel ulrich,walke megan a,HI,3.84099
bartel ulrich,whitted j michael,HI,5.09231
farrell nicholas r,ryan kimberly k,HI,2.22893
farrell nicholas r,soni bhavik n.,HI,2.77396
farrell nicholas r,walke megan a,HI,2.1889
farrell nicholas r,whitted j michael,HI,2.67109
ryan kimberly k,soni bhavik n.,HI,2.41214
ryan kimberly k,whitted j michael,HI,2.11972
soni bhavik n.,walke megan a,HI,3.10304
soni bhavik n.,whitted j michael,HI,3.68414
vanhimbergen robert m,walke megan a,HI,2.14328
vanhimbergen robert m,whitted j michael,HI,2.11703
walke megan a,whitted j michael,HI,3.14975
ball susan m.,haugen robert w,CVI,2.17914
dornan laurie r,galvan ricardo,GBX,2.79633
dornan laurie r,krueger william j.,GBX,2.19477
galvan ricardo,krueger william j.,GBX,2.27648
cohler matt,gurley j william,CFLT,2.09184
gurley j william,hu an-yen,CFLT,2.09184
gurley j william,lasky mitchell,CFLT,2.09184
gurley j william,tavel sarah e,CFLT,2.09184
atwood j richard,landecker mark,ESL,8.30796
atwood j richard,romick steven t,ESL,8.30796
atwood j richard,selmo brian a.,ESL,8.30796
landecker mark,romick steven t,ESL,8.30796
landecker mark,selmo brian a.,ESL,8.30796
romick steven t,selmo brian a.,ESL,8.30796
estate of albert w. ondis,ondis albert w. iii,ALOT,6.0727
estate of albert w. ondis,ondis alexis,ALOT,6.0727
estate of albert w. ondis,ondis april,ALOT,6.0727
ondis albert w. iii,ondis alexis,ALOT,6.0727
ondis albert w. iii,ondis april,ALOT,6.0727
ondis alexis,ondis april,ALOT,6.0727
ausher jason r,hass david w.,PRMB,4.67347
ausher jason r,poe marni morgan,PRMB,4.67347
hass david w.,poe marni morgan,PRMB,4.67347
ausher jason r,fowden jeremy s g,COT,2.64328
ausher jason r,harrington thomas,COT,2.39067
ausher jason r,poe marni morgan,COT,2.57457
ausher jason r,wells jay,COT,2.57457
fowden jeremy s g,harrington thomas,COT,2.4878
fowden jeremy s g,poe marni morgan,COT,2.64328
fowden jeremy s g,wells jay,COT,2.64328
harrington thomas,poe marni morgan,COT,2.39067
harrington thomas,wells jay,COT,2.39067
poe marni morgan,wells jay,COT,2.57457
gould jeffrey,gould matthew j,BRT,6.21862
feld bradley a,levine seth,ROVR,11.5882
feld bradley a,mcintyre ryan a,ROVR,11.5882
levine seth,mcintyre ryan a,ROVR,11.5882
turner brenton r.,wickers charles,ROVR,2.06477
goodman gail f,hughes joel a,CTCT,2.04813
goodman gail f,nault robert p,CTCT,2.02721
hughes joel a,nault robert p,CTCT,2.28072
goli shravan,maggioncalda jeffrey nacey,COUR,2.47634
aguilar laura k.,aguilar-cordova estuardo,CADL,7.7014
reed elizabeth e,rote william e.,RTRX,2.55102
arora maneesh,crawford sally,EXAS,3.00544
arora maneesh,lidgard graham peter,EXAS,2.10383
torgerson lance,torgerson tammy,CVEO,21.6721
dawson robert d,yin peter,RFIL,3.42857
canton barry,kelly jason r,DNA,13.6455
canton barry,shetty reshma p.,DNA,13.6238
kelly jason r,shetty reshma p.,DNA,13.6455
absher jody k,durbin jennifer j,CMC,4.76936
absher jody k,lawrence paul james,CMC,3.26466
absher jody k,sloan lindsay l,CMC,3.19822
alvarado joseph,batchelor adam b.,CMC,4.34083
alvarado joseph,dubois carey j,CMC,2.83933
alvarado joseph,elmore john c.,CMC,2.83933
alvarado joseph,hickey adam r,CMC,2.32004
alvarado joseph,kirkpatrick paul k.,CMC,2.27694
batchelor adam b.,dubois carey j,CMC,3.28035
batchelor adam b.,elmore john c.,CMC,3.28035
batchelor adam b.,kirkpatrick paul k.,CMC,2.01087
dubois carey j,elmore john c.,CMC,3.93878
durbin jennifer j,lawrence paul james,CMC,3.26466
durbin jennifer j,sloan lindsay l,CMC,3.19822
hatten terry p.,lindsey mary a,CMC,3.17262
hickey adam r,kirkpatrick paul k.,CMC,5.89565
hickey adam r,lindsey mary a,CMC,4.28934
hickey adam r,porter tracy l,CMC,5.47264
hickey adam r,smith barbara,CMC,4.35678
kirkpatrick paul k.,lindsey mary a,CMC,4.57306
kirkpatrick paul k.,porter tracy l,CMC,4.57726
kirkpatrick paul k.,smith barbara,CMC,3.64717
lawrence paul james,sloan lindsay l,CMC,2.29041
lawrence paul james,smith barbara,CMC,2.88121
lindsey mary a,porter tracy l,CMC,3.0134
lindsey mary a,smith barbara,CMC,2.39359
porter tracy l,smith barbara,CMC,4.44195
glenn curt f,golden deborah a,GMT,2.35918
lipman matthew e.,toporek michael,SLNH,7.67666
arougheti michael j,kaplan david b,ARES,2.69237
arougheti michael j,kissick john h.,ARES,6.36761
arougheti michael j,rosenthal bennett,ARES,3.24254
kaplan david b,kissick john h.,ARES,5.55912
kaplan david b,rosenthal bennett,ARES,5.08443
kissick john h.,rosenthal bennett,ARES,5.55912
baldeweg dirk klaus,killinger johann,LIND,19.3829
benjamin locke m.,giacinti joan,ADGE,8.73547
benjamin locke m.,hatsopoulos john,ADGE,8.73547
benjamin locke m.,maxwell charlest,ADGE,8.3195
benjamin locke m.,petersen deanna m,ADGE,8.3195
benjamin locke m.,rowe john w,ADGE,8.35873
benjamin locke m.,samaras elias,ADGE,7.94134
giacinti joan,hatsopoulos john,ADGE,9.17224
giacinti joan,maxwell charlest,ADGE,8.73547
giacinti joan,petersen deanna m,ADGE,8.73547
giacinti joan,rowe john w,ADGE,8.3384
giacinti joan,samaras elias,ADGE,8.3384
hatsopoulos john,maxwell charlest,ADGE,8.73547
hatsopoulos john,petersen deanna m,ADGE,8.73547
hatsopoulos john,rowe john w,ADGE,8.3384
hatsopoulos john,samaras elias,ADGE,8.3384
maxwell charlest,petersen deanna m,ADGE,8.3195
maxwell charlest,rowe john w,ADGE,7.94134
maxwell charlest,samaras elias,ADGE,7.94134
petersen deanna m,rowe john w,ADGE,7.94134
petersen deanna m,samaras elias,ADGE,7.94134
rowe john w,samaras elias,ADGE,7.58037
cerminara kyle,johnson lewis m,RWC,6.50771
cerminara kyle,moglia joseph h,RWC,6.50771
johnson lewis m,moglia joseph h,RWC,6.50771
balcaen filip,bruckmann bruce,MHK,2.14541
henry daniel r,spence daniel,PAYS,4.11565
kossar mitchell william,yeung gary kahing,CERO,11.8955
darrell mark c,rasche steven p,LG,2.32426
darrell mark c,sitherwood suzanne,LG,2.32426
rasche steven p,sitherwood suzanne,LG,2.32426
nicholson ryan,pendleton todd,DLB,2.55576
sherman mark andrew,yeaman kevin j,DLB,3.57192
beekhuizen mick j,clouse mark a.,CPB,2.04457
clouse mark a.,foley christopher,CPB,2.99801
clouse mark a.,polomski stanley,CPB,2.2594
clouse mark a.,slavtcheff craig,CPB,2.48895
foley christopher,polomski stanley,CPB,2.21005
foley christopher,slavtcheff craig,CPB,2.46599
gray adam,shackelton christopher s,PRPL,3.9703
awenowicz ronald c,brkovich davor,MATW,2.54911
awenowicz ronald c,gurtner reena,MATW,2.09954
awenowicz ronald c,kohl gary raymond,MATW,2.52851
babe gregory s.,dunn brian j,MATW,2.1273
babe gregory s.,gackenbach steven d,MATW,2.11051
babe gregory s.,kohl gary raymond,MATW,2.10886
babe gregory s.,nicola steven f,MATW,2.00387
babe gregory s.,walters brian d,MATW,2.04795
bartolacci joseph c,dunn brian j,MATW,2.59653
bartolacci joseph c,gackenbach steven d,MATW,2.37235
bartolacci joseph c,nicola steven f,MATW,2.36942
bartolacci joseph c,walters brian d,MATW,2.45519
beck david f,rahill paul f,MATW,2.31923
brkovich davor,gurtner reena,MATW,2.09954
brkovich davor,kohl gary raymond,MATW,2.45438
dunn brian j,gackenbach steven d,MATW,2.73843
dunn brian j,nicola steven f,MATW,2.77949
dunn brian j,walters brian d,MATW,2.85008
gackenbach steven d,nicola steven f,MATW,2.81303
gackenbach steven d,walters brian d,MATW,2.91499
gurtner reena,kohl gary raymond,MATW,2.09954
jensen paul c.,rahill paul f,MATW,2.06793
nicola steven f,walters brian d,MATW,2.90478
karanikolas michael,mente michael,RVLV,5.16273
minne pascal,stichting administratiekantoor westend,LXRX,6.50771
alexander forbes i j,cadavid sergio,JBL,2.00458
alexander forbes i j,hoch erich,JBL,2.64383
alexander forbes i j,mcgee joseph a,JBL,3.32254
alexander forbes i j,muir william d jr,JBL,2.8035
alexander forbes i j,peters william e,JBL,2.87673
alexander forbes i j,ryan courtney j,JBL,2.42863
berry adam e.,crowley matthew,JBL,11.0245
berry adam e.,hebard gregory b,JBL,7.7419
berry adam e.,mckay francis,JBL,2.23072
berry adam e.,melachrino kristine,JBL,3.13362
berry adam e.,priestley andrew,JBL,7.7419
berry adam e.,schick gary k.,JBL,7.7419
borges steven d,dastoor michael,JBL,3.78107
borges steven d,mondello mark t,JBL,2.71969
borges steven d,smith daryn g.,JBL,2.24665
borges steven d,wilson kenneth s,JBL,2.25897
cadavid sergio,loparco michael j,JBL,2.05338
cadavid sergio,peters william e,JBL,2.3858
cadavid sergio,ryan courtney j,JBL,2.59585
creadon gerald,ferri roberto,JBL,3.42105
creadon gerald,mccoy frederic e.,JBL,2.09537
creadon gerald,mckay francis,JBL,2.25665
crowley matthew,hebard gregory b,JBL,11.0245
crowley matthew,mccoy frederic e.,JBL,2.62488
crowley matthew,mckay francis,JBL,3.16796
crowley matthew,melachrino kristine,JBL,4.44536
crowley matthew,priestley andrew,JBL,11.0245
crowley matthew,schick gary k.,JBL,11.0245
dastoor michael,melachrino kristine,JBL,2.1464
dastoor michael,mondello mark t,JBL,2.24437
ferri roberto,mccoy frederic e.,JBL,2.34622
ferri roberto,mckay francis,JBL,2.52439
hebard gregory b,mckay francis,JBL,2.23072
hebard gregory b,melachrino kristine,JBL,3.13362
hebard gregory b,priestley andrew,JBL,7.7419
hebard gregory b,schick gary k.,JBL,7.7419
hoch erich,muir william d jr,JBL,2.32039
hoch erich,peters william e,JBL,2.99329
mccoy frederic e.,mckay francis,JBL,4.25655
mccoy frederic e.,melachrino kristine,JBL,3.6555
mcgee joseph a,muir william d jr,JBL,2.17272
mckay francis,melachrino kristine,JBL,4.11476
mckay francis,priestley andrew,JBL,2.23072
mckay francis,schick gary k.,JBL,2.23072
melachrino kristine,priestley andrew,JBL,3.13362
melachrino kristine,schick gary k.,JBL,3.13362
muir william d jr,peters william e,JBL,2.42546
peters william e,ryan courtney j,JBL,2.74655
priestley andrew,schick gary k.,JBL,7.7419
smith daryn g.,wilson kenneth s,JBL,2.4048
halak brian k,kolchinsky peter,DRNA,7.23796
kreisler amy rollins,rollins pam r,RES,10.058
kreisler amy rollins,rollins timothy curtis,RES,10.058
rollins gary w,rollins r randall,RES,9.35897
rollins pam r,rollins timothy curtis,RES,10.058
atchinson robert,gross phillip,CALA,3.88653
fleming ronald,murnane william p,LAZY,6.20417
fleming ronald,tomashot nicholas j,LAZY,3.39801
gray adam,shackelton christopher s,LAZY,5.39517
murnane william p,tomashot nicholas j,LAZY,4.55158
hindman jahmy j,jepsen joshua a,DE,2.78377
hindman jahmy j,kovar deanna m,DE,3.54298
jepsen joshua a,kovar deanna m,DE,3.13209
kovar deanna m,pryor felecia j.,DE,2.24684
august nathaniel h.,mangrove capital,ASFI,7.89342
baumann g marc,hagerman thomas l,SP,2.66084
hagerman thomas l,klaisle gerard m,SP,2.66084
hagerman thomas l,ricchiuto john,SP,3.19879
hagerman thomas l,warshauer steven a,SP,3.36111
dean dennis,rollins aaron,AIRS,3.43537
baxter william t,waitt theodore w,VZIO,2.08333
boss emily k,kinder gregory t,ENR,2.04993
baker felix,baker julian,MDGL,9
baker felix,waltermire robert e.,MDGL,2.77778
baker julian,waltermire robert e.,MDGL,2.77778
angrick william p iii,gravley roger,LQDT,3.23054
casusol segundo leoncio,celaya jorge,LQDT,3.3123
casusol segundo leoncio,dudley gardner h,LQDT,6.54713
casusol segundo leoncio,rallo james m,LQDT,3.75655
casusol segundo leoncio,shaffer mark a,LQDT,3.2719
celaya jorge,dudley gardner h,LQDT,3.57294
celaya jorge,gravley roger,LQDT,4.59076
celaya jorge,rallo james m,LQDT,7.31006
celaya jorge,shaffer mark a,LQDT,7.76654
dudley gardner h,rallo james m,LQDT,3.96674
dudley gardner h,shaffer mark a,LQDT,3.5209
gravley roger,rallo james m,LQDT,4.15355
gravley roger,shaffer mark a,LQDT,4.51161
rallo james m,shaffer mark a,LQDT,7.18956
constantine john,crumly richard k.,XPEL,3.093
dozier michael joe,gottsegen jonathan mark,BV,3.37084
dozier michael joe,jackson brian edward,BV,2.25773
dozier michael joe,orders amanda marie,BV,3.15449
dozier michael joe,urban brett nicholas,BV,2.71741
gottsegen jonathan mark,jackson brian edward,BV,2.76079
gottsegen jonathan mark,orders amanda marie,BV,3.37084
gottsegen jonathan mark,urban brett nicholas,BV,3.07334
jackson brian edward,orders amanda marie,BV,2.25773
jackson brian edward,urban brett nicholas,BV,3.32718
orders amanda marie,urban brett nicholas,BV,2.71741
eby matthew,sweedler william,SQBG,5.54275
jennings craig,matteson mark r,ROAD,2.06715
smith thomas w,vassalluzzo scott j,WRLD,5.52555
parafestas anastasios,steinert langley,CARG,2.29403
jing shi,shi yuzhu,PLTK,15.138
flaminia alinka,lang gregory s,PMCS,2.73081
anish bhatnagar,hirano patricia c,SLNO,3.42925
anish bhatnagar,mackaness james h,SLNO,3.59864
anish bhatnagar,yen kristen,SLNO,3.50823
hirano patricia c,mackaness james h,SLNO,3.42925
hirano patricia c,yen kristen,SLNO,4.19274
mackaness james h,yen kristen,SLNO,3.41454
elenio paul,kaufman ivan,ABR,2.08805
davis aaron i.,lewis joseph,TNGX,2.69561
dinu raluca,katz avi s,BBAI,3.5502
greene michael robert,rowe david h.,BBAI,17.6086
liang charles,liu liang chiu-chu sara,SMCI,2.1596
andreessen marc l,horowitz benjamin a,IOT,2.1951
bicket john,biswas sanjit,IOT,3.25346
bishop john l,persing david h,CPHD,3.07305
flom kerry,miller andrew,CPHD,2.22514
flom kerry,persing david h,CPHD,2.18241
kepner cristina,murray bill,CPHD,2.63401
miller andrew,persing david h,CPHD,3.07945
persing david h,smith joseph h,CPHD,2.22003
parker david ray,parker jacqueline f,CVTI,7.81716
jones mark evan,jones robyn mary elizabeth,GSHD,10.9668
langston lindy,langston patrick ryan,GSHD,3.42971
miller mark,reid james,GSHD,3.13469
powala christopher,shanler stuart,ACRS,2.12327
bacher dror,raphael erez,DRIO,6.80068
atwood brian g,bolzon bradley j phd,INGN,6.38776
atwood brian g,colella samuel d,INGN,7.60121
atwood brian g,jaffe ross a md,INGN,7.60121
atwood brian g,link william j phd,INGN,7.60121
atwood brian g,lubash barbara n,INGN,7.44366
atwood brian g,milder donald b,INGN,7.60121
atwood brian g,robertson rebecca b,INGN,6.31828
atwood brian g,warden charles m,INGN,6.38776
bolzon bradley j phd,colella samuel d,INGN,6.38776
bolzon bradley j phd,jaffe ross a md,INGN,6.38776
bolzon bradley j phd,link william j phd,INGN,6.38776
bolzon bradley j phd,lubash barbara n,INGN,8.43602
bolzon bradley j phd,milder donald b,INGN,6.38776
bolzon bradley j phd,robertson rebecca b,INGN,8.3357
